Key,schinese
qBrawlerClass,武器训练：拳击
qBrawlerClassDesc,阅读本书，开始你的拳击武器训练。完成训练后，你将收到一份设计图，该设计图将教你该职业的新可制作武器，这将是你独有的。
qSledgehammerClass,武器训练：大锤
qSledgehammerClassDesc,阅读本书，开始你的大锤武器训练。完成训练后，你将收到一份设计图，该设计图将教你该职业的新可制作武器，这将是你独有的。
qJavelinClass,武器训练：长矛
qJavelinClassDesc,阅读本书，开始你的长矛武器训练。完成训练后，你将收到一份设计图，该设计图将教你该职业的新可制作武器，这将是你独有的。
qHardcoreClass,生存训练
qHardcoreClassDesc,阅读这本书，从零开始。生存是你的试验场。
q_PistolClass0a,武器训练：手枪
q_BatonClass,武器训练：棍棒
q_BatonClass0a,武器训练：棍棒
q_BatonClass,武器训练：棍棒
q_BatonClass0,使用你的棍棒
q_BatonClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BatonClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BatonClass0_subtitle,杀死丧尸
q_BatonClass1,使用你的棍棒
q_BatonClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BatonClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BatonClass1_subtitle,杀死丧尸
q_BatonClass2,使用你的棍棒
q_BatonClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BatonClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BatonClass2_subtitle,杀死丧尸
q_PistolClass,武器训练：手枪
q_Class0a,开始训练
q_Class0a_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。你以前很擅长使用这把武器，但你现在需要做得更好。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_Class0a_description,你已经获得了 10 级的专业技能和 3 本制作书籍。
q_Class0a_subtitle,训练
q_PistolClass0,使用手枪
q_PistolClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_PistolClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_PistolClass0_subtitle,杀死丧尸
q_PistolClass1,使用手枪
q_PistolClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_PistolClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_PistolClass1_subtitle,杀死丧尸
q_PistolClass2,使用手枪
q_PistolClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_PistolClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_PistolClass2_subtitle,杀死丧尸
q_ShotgunClass0a,武器训练：霰弹枪
q_ShotgunClass,武器训练：霰弹枪
q_ShotgunClass0,使用霰弹枪
q_ShotgunClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ShotgunClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ShotgunClass0_subtitle,杀死丧尸
q_ShotgunClass1,使用霰弹枪
q_ShotgunClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ShotgunClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ShotgunClass1_subtitle,杀死丧尸
q_ShotgunClass2,使用霰弹枪
q_ShotgunClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ShotgunClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ShotgunClass2_subtitle,杀死丧尸
q_RifleClass0a,武器训练：步枪
q_RifleClass,武器训练：步枪
q_RifleClass0,使用你的步枪
q_RifleClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_RifleClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_RifleClass0_subtitle,杀死丧尸
q_RifleClass1,使用你的步枪
q_RifleClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_RifleClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_RifleClass1_subtitle,杀死丧尸
q_RifleClass2,使用你的步枪
q_RifleClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_RifleClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_RifleClass2_subtitle,杀死丧尸
q_AutomaticsClass0a,武器训练：自动武器
q_AutomaticsClass,武器训练：自动武器
q_AutomaticsClass0,使用你的自动
q_AutomaticsClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_AutomaticsClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_AutomaticsClass0_subtitle,杀死丧尸
q_AutomaticsClass1,使用你的自动
q_AutomaticsClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_AutomaticsClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_AutomaticsClass1_subtitle,杀死丧尸
q_AutomaticsClass2,使用你的自动
q_AutomaticsClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_AutomaticsClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_AutomaticsClass2_subtitle,杀死丧尸
q_ArcheryClass0a,武器训练：弓箭
q_ArcheryClass,武器训练：弓箭
q_ArcheryClass0,使用你的弓箭或弩
q_ArcheryClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ArcheryClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ArcheryClass0_subtitle,杀死丧尸
q_ArcheryClass1,使用你的弓箭或弩
q_ArcheryClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ArcheryClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ArcheryClass1_subtitle,杀死丧尸
q_ArcheryClass2,使用你的弓箭或弩
q_ArcheryClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ArcheryClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ArcheryClass2_subtitle,杀死丧尸
q_ArcheryClass3,使用你的弓箭或弩
q_ArcheryClass3_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ArcheryClass3_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ArcheryClass3_subtitle,杀死丧尸
q_ArcheryClass4,使用你的弓箭或弩
q_ArcheryClass4_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_ArcheryClass4_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_ArcheryClass4_subtitle,杀死丧尸
q_BluntClass0a,武器训练：棍棒
q_BluntClass,武器训练：棍棒
q_BluntClass0,使用你的棍棒
q_BluntClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BluntClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BluntClass0_subtitle,杀死丧尸
q_BluntClass1,使用你的棍棒
q_BluntClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BluntClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BluntClass1_subtitle,杀死丧尸
q_BluntClass2,使用你的棍棒
q_BluntClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BluntClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BluntClass2_subtitle,杀死丧尸
q_BluntClass3,使用你的棍棒
q_BluntClass3_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BluntClass3_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BluntClass3_subtitle,杀死丧尸
q_BluntClass4,使用你的棍棒
q_BluntClass4_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BluntClass4_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BluntClass4_subtitle,杀死丧尸
q_BladeClass0a,武器训练：刀刃
q_BladeClass,武器训练：刀刃
q_BladeClass0,使用你的刀或匕首
q_BladeClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BladeClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BladeClass0_subtitle,杀死丧尸
q_BladeClass1,使用你的刀或匕首
q_BladeClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BladeClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BladeClass1_subtitle,杀死丧尸
q_BladeClass2,使用你的刀或匕首
q_BladeClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BladeClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BladeClass2_subtitle,杀死丧尸
q_BladeClass3,使用你的刀或匕首
q_BladeClass3_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BladeClass3_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BladeClass3_subtitle,杀死丧尸
q_JavelinClass0a,武器训练：长矛
q_JavelinClass,武器训练：长矛
q_JavelinClass0,使用你的长矛
q_JavelinClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_JavelinClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_JavelinClass0_subtitle,杀死丧尸
q_JavelinClass1,使用你的长矛
q_JavelinClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_JavelinClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_JavelinClass1_subtitle,杀死丧尸
q_JavelinClass2,使用你的长矛
q_JavelinClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_JavelinClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_JavelinClass2_subtitle,杀死丧尸
q_JavelinClass3,使用你的长矛
q_JavelinClass3_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_JavelinClass3_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_JavelinClass3_subtitle,杀死丧尸
q_BrawlerClass0a,武器训练：拳击
q_BrawlerClass,武器训练：拳击
q_BrawlerClass0,使用你的拳击武器
q_BrawlerClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BrawlerClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BrawlerClass0_subtitle,杀死丧尸
q_BrawlerClass1,使用你的拳击武器
q_BrawlerClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BrawlerClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BrawlerClass1_subtitle,杀死丧尸
q_BrawlerClass2,使用你的拳击武器
q_BrawlerClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BrawlerClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BrawlerClass2_subtitle,杀死丧尸
q_BrawlerClass3,使用你的拳击武器
q_BrawlerClass3_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_BrawlerClass3_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_BrawlerClass3_subtitle,杀死丧尸
q_SledgehammerClass0a,武器训练：大锤
q_SledgehammerClass,武器训练：大锤
q_SledgehammerClass0,使用你的大锤
q_SledgehammerClass0_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_SledgehammerClass0_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_SledgehammerClass0_subtitle,杀死丧尸
q_SledgehammerClass1,使用你的大锤
q_SledgehammerClass1_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_SledgehammerClass1_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_SledgehammerClass1_subtitle,杀死丧尸
q_SledgehammerClass2,使用你的大锤
q_SledgehammerClass2_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_SledgehammerClass2_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_SledgehammerClass2_subtitle,杀死丧尸
q_SledgehammerClass3,使用你的大锤
q_SledgehammerClass3_offer,为了在世界末日中幸存下来，你需要熟悉你选择的武器。出去杀死一些丧尸。当我觉得你的训练完成时，我会用一些可以用来生存的物品来奖励你。
q_SledgehammerClass3_description,使用下面列出的所需武器杀死一些丧尸。前进到这个任务线的尽头将让你获得你职业中的更多武器。
q_SledgehammerClass3_subtitle,杀死丧尸
qChefClass,职业：厨师
qChefClassDesc,在这一切发生之前，你是一名厨师。\n阅读这篇文章会给你一个滤水器、一个烹饪烤架、一个烹饪锅、5 个炖肉、3 瓶矿泉水、一个吸烟者的独家设计图，有 1 个特殊食谱、5 本厨艺技能书和一把猎刀。
qMinerClass,职业：矿工
qMinerClassDesc,在这一切发生之前，你是一名矿工。\n阅读这篇文章将为你提供废镐、废铲、螺旋转、符合人体工程学的握把模组、3 条胶带和额外的 10 级采矿技能。
qLumberjackClass,职业：伐木工
qLumberjackClassDesc,在这一切发生之前，你是一个伐木工人。\n阅读这篇文章会给你一个废斧、符合人体工程学的握把模组、3 个胶带和额外的 10 级建筑技能。
qMechanicClass,职业：机械师
qMechanicClassDesc,在这一切发生之前，你是一名机械师。\n阅读这篇文章会给你 3 本关于你的手工艺技能的书，以及制作自行车的零件。
qBuilderClass,职业：建筑工
qBuilderClassDesc,在这一切发生之前，你以前是一名建筑工人。\n阅读这篇文章会给你一个锤子、300 个钉子、250 个框架和额外的 10 级建筑技能。
qMedicClass,职业：医生
qMedicClassDesc,在这一切发生之前，你是一名护理人员。\n阅读这篇文章会获得你5片止痛药，2个夹板，3个关于你的手工艺技能的书，3个草药抗生素和冰敷套件设计图。
qFarmerClass,职业：农民
qFarmerClassDesc,在这一切发生之前，你是一个农民。\n阅读这篇文章会给你一把锄头、3个种子包、工作堆肥机、3本关于你的手工艺技能的书、5个农场地块和一张农场工作台。
qHardcoreClass,硬核类
qHardcoreClassDesc,你前世是主播，依赖电商网站和外卖平台为生，祝你好运。Kappa.\n这意味着你从零开始，你的生存之旅要比其他人硬核得多。
q_ChefClass0a,厨师
q_MinerClass0a,矿工
q_MechanicClass0a,机械师
q_BuilderClass0a,建筑工
q_LumberjackClass0a,伐木工
q_ExplosivesClass0a,爆破工
q_MedicClass0a,医生
q_FarmerClass0a,农民
q_HardcoreClass0a,硬核生存
q_ChefClass,厨师
q_MinerClass,矿工
q_LumberjackClass,机械师
q_MechanicClass,建筑工
q_BuilderClass,伐木工
q_ExplosivesClass,爆破工
q_MedicClass,医生
q_FarmerClass,农民
q_HardcoreClass,生存训练
q_HardcoreClass0a_description,你开始证明你可以在没有任何人帮助的情况下应对世界末日。你唯一的技能是你的眼睛和耳朵。
q_Class0b_description,检查你的库存。你已经获得了一些与你的职业相关的项目和设计图。
q_Class0b_subtitle,专业
q_Class0b_offer,在末日前你谋生的技能将帮助你在这一世生存下来。利用你以前的知识在末日中获得优势。
q_Class0c_offer,你开始证明你可以在没有任何人帮助的情况下应对世界末日。你唯一的技能是你的眼睛和耳朵。
resourceCompletedMeleeChaptersRH,完成近战训练
resourceCompletedMeleeChaptersRHDesc,这是一份完整的近战证书。坚持下去。完成日志任务线的最后一步需要它。你还需要完成远程训练。在设计图工作台上选择一个远程职业并制作它以开始你的远程训练。
resourceCompletedRangedChaptersRH,完成远程训练
resourceCompletedRangedChaptersRHDesc,这是一份完整的远程证书。坚持下去。完成日志任务线的最后一步需要它。你还需要完成近战训练。在设计图工作台上选择一个近战职业并制作它，开始你的近战训练。


ComplexWorkbenches-JT,--------------------------------------------------------------------
resourceForgingPlateRH,锻造板
resourceForgingPlateRHDesc,允许冶炼的加热板。锻造炉中使用的零件。
resourceForgingTunnelRH,铸造隧道
resourceForgingTunnelRHDesc,融化的金属倒入的通道。锻造炉中使用的零件。
toolBunsenBurnerRH,本生灯
toolBunsenBurnerRHDesc,如果你想混合化学品，你需要一个强大的燃烧器。在化学站中使用的零件。
toolViseRH,虎钳
toolViseRHDesc,能够牢牢固定住的零件工具。


DecoBedroom-JT,--------------------------------------------------------------------
decoChildsToysRH,儿童玩具
decoChildsToysRHDesc,孩子们咯咯的笑声在风的呼啸声中仍然能听到。
decoBabyCribRH,婴儿床
decoBabyCribRHDesc,你会在这里放什么？
cntOldVanityRH,旧梳妆台（储物）
cntOldVanityRHDesc,坐在这前面，请确保她不会发现你在镜子里看着她。她很害羞。
decoNewBed01RH,风化床
decoNewBed01RHDesc,有人可能死在了这里。但睡眠就是睡眠！
decoJackintheBoxRH,盒子里的杰克
decoJackintheBoxRHDesc,手摇的手柄，没人知道里面会弹出来什么。


DecoCarpet-JT,--------------------------------------------------------------------
medievalRug01RH,中世纪地毯 1
medievalRug02RH,中世纪地毯 2
medievalRug03RH,中世纪地毯 3
medievalRug04RH,中世纪地毯 4
areaRug01RH,区域地毯 1
areaRug02RH,区域地毯 2
areaRug03RH,区域地毯 3
carpetBlockVariantHelperRH,地毯和地毯块
carpetRHSchematic,地毯和地毯设计图


DecoCashRegisters-JT,--------------------------------------------------------------------
cntCashRegister01RH,老式收银机
cntCashRegister02RH,老式收银机
cntCashRegister03RH,老式收银机
cntCashRegister01EmptyRH,老式收银机（空）
cntCashRegister02EmptyRH,老式收银机（空）
cntCashRegister03EmptyRH,老式收银机（空）


DecoDino-JT,--------------------------------------------------------------------
dinoReward1RH,恐龙化石
dinoReward1RHDesc,这个展品是历史最直接有力的证据。
dinoReward1RHSchematic,恐龙化石设计图


DecoFarm-JT,--------------------------------------------------------------------
decoWeatherVaneRH,风向标
decoParkBenchNaturalRH,公园长凳
decoLargeTargetRH,大型目标
decoWateringCanRH,喷壶


DecoFuneral-JT,--------------------------------------------------------------------
decoNewVase01RH,花瓶
decoNewVase02RH,瓮
decoNewParkBench01RH,风化教堂长椅
tombstonesRHSchematic,墓碑设计图
tombStone01RH,墓碑 01
tombStone02RH,墓碑 02
tombStone03RH,墓碑 03
tombStone04RH,墓碑 04
tombStone05RH,墓碑 05
tombStoneBlockVariantHelperRH,墓碑石块
guppyNewGravestone01RH,风化墓碑 01
guppyNewGravestone02RH,风化墓碑 02
guppyNewGravestone04RH,风化墓碑 03
guppyNewGravestone05RH,风化墓碑 04
urnDesc,哀悼你失去的亲人或庆祝和平与安宁。
decoNewPulpit01RH,大教堂讲坛
churchRHSchematic,教堂装饰设计图


DecoGambling-JT,--------------------------------------------------------------------
decoRouletteTableRH,轮盘赌桌
decoBlackjackTableRH,二十一点桌
casinoDesc,让每个人都一起来，与赌场迈克一起玩一局游戏！别介意我们经销商丹后口袋里的代币和卡牌。
decoMixedBottlesRH,立式酒瓶
decoMixedBottles1RH,小杯鸡尾酒
decoMixedBottles2RH,大杯鸡尾酒
decoMixedBottlesHelperRH,鸡尾酒调制教程
decoBottlesContainerRH,酒瓶容器


DecoGarage-JT,--------------------------------------------------------------------
cntGarageShelfFullRH,车库搁板（存储）
cntOldToolboxRH,旧工具箱（存储）
cntOldToolboxRHDesc,这个生锈的工具箱已经很破旧了，但可以容纳相当多的工具。
cntOldToolboxInsecuredRH,旧工具箱（存储）
cntOldToolboxSecuredRH,旧工具箱（存储）


DecoGarbage-JT,--------------------------------------------------------------------
cntHouseRandomTrashHelperRH,房屋垃圾随机助手


DecoHospital-JT,--------------------------------------------------------------------
guppyAutopsyTableRH,尸检台
guppyCorpseOnGurneyRH,轮床上的尸体
guppyGurneyRH,轮床
guppyHospitalCart1RH,医院推车
guppyHospitalWorktableRH,医院手术台
guppyJarBrainRH,艾比·诺姆
guppyJarEmptyFluidRH,空的大脑罐子
guppyMedicalTrashcanRH,医用垃圾桶
guppyOldHospitalBed1RH,旧病床 1
guppyOldHospitalBed3RH,旧病床 2
guppyOrganScaleRH,器官量表
guppyRockingChairRH,摇椅
guppyWheelchairRH,轮椅


DecoHousePlants-JT,--------------------------------------------------------------------
pottedPlant01RH,盆栽植物 01
pottedPlant02RH,盆栽植物 02
pottedPlant03RH,盆栽植物 03
pottedPlant04RH,盆栽植物 04
gardenFlower01RH,园林花卉 01
gardenFlower02RH,园林花卉 02
gardenFlower03RH,园林花卉 03
gardenFlower04RH,园林花卉 04
gardenFlower05RH,园林花卉 05
pottedPlantRandomLootHelperRH,盆栽随机助手
gardenFlowerRandomLootHelperRH,盆花随机助手
gardenFlower02RH,园林花卉 02
treePlant02RH,盆栽


DecoJaxOLanterns-JT,--------------------------------------------------------------------
jackOLanternBlueRH,杰克的提灯 （蓝色）
jackOLanternGreenRH,杰克的提灯 （绿色）
jackOLanternRedRH,杰克的提灯 （红色）


DecoKitchen-JT,--------------------------------------------------------------------
decoClassicKitchenChairRH,经典厨房椅
decoMetalChairRH,折叠椅
cntFirstAidCaseRH,急救包
cntRecycleBinEmptyRH,回收桶（空的）
cntRecycleBinFullRH,回收桶
brainsRHDesc,多亏了勒克托快乐饮食指南，我学会了制作这道新菜，应该会让我的晚餐客人满意。现在找一瓶不错的基安蒂干红葡萄酒
brainsRH,动物脑髓
cntRetroFridge01FullRH,老式70年代冰箱
cntRetroFridge01EmptyRH,老式70年代冰箱（空的）
cntRetroFridge02RH,老式50年代冰箱 
cntStoveOldVer01RH,老式烤箱
cntRecycleBinGreenEmptyRH,绿色回收桶（空的）
cntRecycleBinGreenFullRH,绿色回收桶
cntRecycleBinBlueEmptyRH,蓝色回收桶（空的）
cntRecycleBinBlueFullRH,蓝色回收桶
cntWorkingStoveOldVer01RH,老式工作炉


DecoLivingRoom-JT,--------------------------------------------------------------------
decoOldArmchairRH,旧扶手椅
decoClassicCouchRH,经典沙发
decoClassicChairRH,经典休闲椅
decoVictorianClockRH,维多利亚时钟
decoVictorianCouch1RH,维多利亚式沙发 01
decoVictorianCouch2RH,维多利亚式沙发 02
deco80sAtariRH,1980年代雅达利
80sAtariDesc,全家人的乐趣。只要不是同时拥有两个控制器。
deco80sComputerRH,1980年代电脑
80sComputerDesc,电脑祖师爷。它有打乒乓游戏吗？
deco80sVCRRH,1980年代录像机
80sVCRDesc,放松一下，享受第九次观看《活死人黎明》。别忘了善良和倒带！


DecoPolice-JT,--------------------------------------------------------------------
policeBadge1RH,警察徽章 1
policeBadge2RH,警察徽章 2
sheriffBadge1RH,警长徽章 1
sheriffBadge2RH,警长徽章 2
sheriffBadge3RH,警长徽章 3
policeLockerRH,警察储物柜


DecoPosters-JT,--------------------------------------------------------------------
posterNavezganeRH,老纳维兹甘地图
posterNavezganeRHDesc,在战争和人类沦陷之前，老纳维兹甘是一个宜居的好地方。现在它已成废墟，爬满了丧尸。
posterNOTLDRH,活死人之夜
posterDOTDRH,活死人黎明
posterElmStreetRH,猛鬼街
posterFrankensteinRH,科学怪人
posterROTLDRH,活死人归来
posterRoseRH,危险玫瑰
posterMonaRH,蒙娜丽莎
